m/z	z	Intensity	Peptide #	Ion Type	Index	Charge	Elem Comp	Error
1277.7600	1	1.60e-5						
1277.8000	1	0						
1277.8400	1	0						
1277.8800	1	0						
1277.9200	1	0						
1277.9600	1	0						
1278.0000	1	0						
1278.0400	1	0						
1278.0800	1	0						
1278.1200	1	0						
1278.1600	1	0						
1278.2000	1	0						
1278.2400	1	0						
1278.2800	1	0						
1278.3200	1	0						
1278.3600	1	0						
1278.4000	1	0						
1278.4400	1	0						
1278.4800	1	0						
1278.5200	1	0						
1278.5600	1	0						
1278.6000	1	0						
1278.6400	1	0						
1278.6800	1	0						
1278.7200	1	0						
1278.7600	1	0						
1278.8000	1	0						
1278.8400	1	0						
1278.8800	1	0						
1278.9200	1	0						
1278.9600	1	0						
1279.0000	1	0						
1279.0400	1	0						
1279.0800	1	0						
1279.1200	1	0						
1279.1600	1	0	1	a	12	1	C55 H75 N16 O20	-292
1279.2000	1	0	1	a	12	1	C55 H75 N16 O20	-261
1279.2400	1	0	1	a	12	1	C55 H75 N16 O20	-230
1279.2800	1	0	1	a	12	1	C55 H75 N16 O20	-198
1279.3200	1	0	1	a	12	1	C55 H75 N16 O20	-167
1279.3600	1	0	1	a	12	1	C55 H75 N16 O20	-136
1279.4000	1	0	1	a	12	1	C55 H75 N16 O20	-105
1279.4400	1	0	1	a	12	1	C55 H75 N16 O20	-73
1279.4800	1	0	1	a	12	1	C55 H75 N16 O20	-42
1279.5200	1	0	1	a	12	1	C55 H75 N16 O20	-11
1279.5600	1	3.80e-5	1	a	12	1	C55 H75 N16 O20	20
1279.6000	1	4.49e-4	1	a	12	1	C55 H75 N16 O20	52
1279.6400	1	5.18e-4	1	a	12	1	C55 H75 N16 O20	83
1279.6800	1	2.31e-4	1	a	12	1	C55 H75 N16 O20	114
1279.7200	1	6.50e-5	1	a	12	1	C55 H75 N16 O20	145
1279.7600	1	6.00e-6	1	a	12	1	C55 H75 N16 O20	177
1279.8000	1	0	1	a	12	1	C55 H75 N16 O20	208
1279.8400	1	0	1	a	12	1	C55 H75 N16 O20	239
1279.8800	1	0	1	a	12	1	C55 H75 N16 O20	271
1279.9200	1	0						
1279.9600	1	0						
1280.0000	1	0						
1280.0400	1	0						
1280.0800	1	0						
1280.1200	1	0						
1280.1600	1	0						
1280.2000	1	0						
1280.2400	1	0						
1280.2800	1	0						
1280.3200	1	0						
1280.3600	1	9.00e-6						
1280.4000	1	2.88e-4						
1280.4400	1	4.85e-4						
1280.4800	1	8.41e-4						
1280.5200	1	0.00193						
1280.5600	1	0.00156						
1280.6000	1	6.48e-4						
1280.6400	1	1.54e-4						
1280.6800	1	1.20e-5						
1280.7200	1	0						
1280.7600	1	0						
1280.8000	1	0						
1280.8400	1	0						
1280.8800	1	0						
1280.9200	1	0						
1280.9600	1	0						
1281.0000	1	0						
1281.0400	1	0						
1281.0800	1	0						
1281.1200	1	0						
1281.1600	1	0						
1281.2000	1	0						
1281.2400	1	0						
1281.2800	1	0						
1281.3200	1	0						
1281.3600	1	0						
1281.4000	1	0						
1281.4400	1	0						
1281.4800	1	1.10e-5						
1281.5200	1	0.00109						
1281.5600	1	0.00136						
1281.6000	1	6.23e-4						
1281.6400	1	1.80e-4						
1281.6800	1	1.90e-5						
1281.7200	1	0						
1281.7600	1	0						
1281.8000	1	0						
1281.8400	1	0						
1281.8800	1	0						
1281.9200	1	0						
1281.9600	1	0						
1282.0000	1	0						
1282.0400	1	0						
1282.0800	1	0						
1282.1200	1	0						
1282.1600	1	0						
1282.2000	1	0						
1282.2400	1	0						
1282.2800	1	0						
1282.3200	1	0						
1282.3600	1	0						
1282.4000	1	0						
1282.4400	1	0						
1282.4800	1	0						
1282.5200	1	0						
1282.5600	1	0						
1282.6000	1	0						
1282.6400	1	0						
1282.6800	1	0						
1282.7200	1	0						
1282.7600	1	0						
1282.8000	1	0						
1282.8400	1	0						
1282.8800	1	0						
1282.9200	1	0						
1282.9600	1	0						
1283.0000	1	0						
1283.0400	1	0						
1283.0800	1	0						
1283.1200	1	0						
1283.1600	1	0						
1283.2000	1	0						
1283.2400	1	0						
1283.2800	1	0						
1283.3200	1	0						
1283.3600	1	0						
1283.4000	1	0						
1283.4400	1	0						
1283.4800	1	0						
1283.5200	1	0						
1283.5600	1	0						
1283.6000	1	0						
1283.6400	1	0						
1283.6800	1	0						
1283.7200	1	0						
1283.7600	1	0						
1283.8000	1	0						
1283.8400	1	0						
1283.8800	1	0						
1283.9200	1	0						
1283.9600	1	0						
1284.0000	1	0						
1284.0400	1	0						
1284.0800	1	0						
1284.1200	1	0						
1284.1600	1	1.54e-4						
1284.2000	1	8.69e-4						
1284.2400	1	8.91e-4						
1284.2800	1	3.99e-4						
1284.3200	1	1.17e-4						
1284.3600	1	1.20e-5						
1284.4000	1	0						
1284.4400	1	0						
1284.4800	1	0						
1284.5200	1	0						
1284.5600	1	0						
1284.6000	1	0						
1284.6400	1	0						
1284.6800	1	0						
1284.7200	1	0						
1284.7600	1	0						
1284.8000	1	0						
1284.8400	1	0						
1284.8800	1	0						
1284.9200	1	0						
1284.9600	1	2.06e-4						
1285.0000	1	7.57e-4						
1285.0400	1	6.03e-4						
1285.0800	1	2.25e-4						
1285.1200	1	5.30e-5						
1285.1600	1	2.10e-5						
1285.2000	1	3.87e-4						
1285.2400	1	7.02e-4						
1285.2800	1	4.14e-4						
1285.3200	1	1.41e-4						
1285.3600	1	2.80e-5						
1285.4000	1	0						
1285.4400	1	2.43e-4						
1285.4800	1	7.94e-4						
1285.5200	1	5.33e-4						
1285.5600	1	2.27e-4						
1285.6000	1	4.18e-4						
1285.6400	1	5.14e-4						
1285.6800	1	2.67e-4						
1285.7200	1	8.70e-5						
1285.7600	1	1.30e-5						
1285.8000	1	0						
1285.8400	1	0						
1285.8800	1	0						
1285.9200	1	0						
1285.9600	1	0						
1286.0000	1	0						
1286.0400	1	0						
1286.0800	1	0						
1286.1200	1	0						
1286.1600	1	0						
1286.2000	1	0						
1286.2400	1	0						
1286.2800	1	0						
1286.3200	1	0						
1286.3600	1	4.30e-4						
1286.4000	1	0.00139						
1286.4400	1	0.00106						
1286.4800	1	4.03e-4						
1286.5200	1	3.83e-4						
1286.5600	1	5.36e-4						
1286.6000	1	2.95e-4						
1286.6400	1	9.20e-5						
1286.6800	1	1.50e-5						
1286.7200	1	0						
1286.7600	1	0						
1286.8000	1	0						
1286.8400	1	0						
1286.8800	1	0						
1286.9200	1	0						
1286.9600	1	0						
1287.0000	1	0						
1287.0400	1	0						
1287.0800	1	0						
1287.1200	1	0						
1287.1600	1	0						
1287.2000	1	0						
1287.2400	1	0						
1287.2800	1	0						
1287.3200	1	0						
1287.3600	1	0						
1287.4000	1	0						
1287.4400	1	0						
1287.4800	1	2.80e-5						
1287.5200	1	2.34e-4						
1287.5600	1	2.96e-4						
1287.6000	1	1.68e-4						
1287.6400	1	8.85e-4						
1287.6800	1	0.00104						
1287.7200	1	4.77e-4						
1287.7600	1	1.38e-4						
1287.8000	1	1.50e-5						
1287.8400	1	0						
1287.8800	1	0						
1287.9200	1	0						
1287.9600	1	0						
1288.0000	1	0						
1288.0400	1	0						
1288.0800	1	0						
1288.1200	1	0						
1288.1600	1	0						
1288.2000	1	0						
1288.2400	1	0						
1288.2800	1	0						
1288.3200	1	0						
1288.3600	1	0						
1288.4000	1	0						
1288.4400	1	0						
1288.4800	1	0						
1288.5200	1	0						
1288.5600	1	0						
1288.6000	1	0						
1288.6400	1	1.11e-4						
1288.6800	1	2.26e-4						
1288.7200	1	1.31e-4						
1288.7600	1	4.50e-5						
1288.8000	1	9.00e-6						
1288.8400	1	0						
1288.8800	1	0						
1288.9200	1	0						
1288.9600	1	0						
1289.0000	1	0						
1289.0400	1	0						
1289.0800	1	0						
1289.1200	1	0						
1289.1600	1	0	1	b-H2O	12	1	C56 H73 N16 O20	-278
1289.2000	1	6.00e-6	1	b-H2O	12	1	C56 H73 N16 O20	-247
1289.2400	1	8.52e-4	1	b-H2O	12	1	C56 H73 N16 O20	-216
1289.2800	1	0.00204	1	b-H2O	12	1	C56 H73 N16 O20	-185
1289.3200	1	0.00129	1	b-H2O	12	1	C56 H73 N16 O20	-154
1289.3600	1	4.57e-4	1	b-H2O	12	1	C56 H73 N16 O20	-123
1289.4000	1	3.12e-4	1	b-H2O	12	1	C56 H73 N16 O20	-92
1289.4400	1	6.39e-4	1	b-H2O	12	1	C56 H73 N16 O20	-61
1289.4800	1	7.43e-4	1	b-H2O	12	1	C56 H73 N16 O20	-30
1289.5200	1	0.00107	1	b-H2O	12	1	C56 H73 N16 O20	1.4
1289.5600	1	9.54e-4	1	b-H2O	12	1	C56 H73 N16 O20	32
1289.6000	1	4.23e-4	1	b-H2O	12	1	C56 H73 N16 O20	63
1289.6400	1	1.22e-4	1	b-H2O	12	1	C56 H73 N16 O20	94
1289.6800	1	1.30e-5	1	b-H2O	12	1	C56 H73 N16 O20	125
1289.7200	1	0	1	b-H2O	12	1	C56 H73 N16 O20	157
1289.7600	1	0	1	b-H2O	12	1	C56 H73 N16 O20	188
1289.8000	1	0	1	b-H2O	12	1	C56 H73 N16 O20	219
1289.8400	1	0	1	b-H2O	12	1	C56 H73 N16 O20	250
1289.8800	1	0	1	b-H2O	12	1	C56 H73 N16 O20	281
1289.9200	1	0						
1289.9600	1	0						
1290.0000	1	0						
1290.0400	1	0						
1290.0800	1	0						
1290.1200	1	0	1	b-NH3	12	1	C56 H72 N15 O21	-296
1290.1600	1	0	1	b-NH3	12	1	C56 H72 N15 O21	-265
1290.2000	1	0	1	b-NH3	12	1	C56 H72 N15 O21	-234
1290.2400	1	0	1	b-NH3	12	1	C56 H72 N15 O21	-203
1290.2800	1	0	1	b-NH3	12	1	C56 H72 N15 O21	-172
1290.3200	1	0	1	b-NH3	12	1	C56 H72 N15 O21	-141
1290.3600	1	0	1	b-NH3	12	1	C56 H72 N15 O21	-110
1290.4000	1	1.00e-5	1	b-NH3	12	1	C56 H72 N15 O21	-79
1290.4400	1	1.76e-4	1	b-NH3	12	1	C56 H72 N15 O21	-48
1290.4800	1	3.82e-4	1	b-NH3	12	1	C56 H72 N15 O21	-17
1290.5200	1	2.77e-4	1	b-NH3	12	1	C56 H72 N15 O21	14
1290.5600	1	7.71e-4	1	b-NH3	12	1	C56 H72 N15 O21	45
1290.6000	1	9.73e-4	1	b-NH3	12	1	C56 H72 N15 O21	76
1290.6400	1	4.68e-4	1	b-NH3	12	1	C56 H72 N15 O21	107
1290.6800	1	1.33e-4	1	b-NH3	12	1	C56 H72 N15 O21	138
1290.7200	1	1.70e-5	1	b-NH3	12	1	C56 H72 N15 O21	169
1290.7600	1	0	1	b-NH3	12	1	C56 H72 N15 O21	200
1290.8000	1	0	1	b-NH3	12	1	C56 H72 N15 O21	231
1290.8400	1	0	1	b-NH3	12	1	C56 H72 N15 O21	262
1290.8800	1	0	1	b-NH3	12	1	C56 H72 N15 O21	293
1290.9200	1	0						
1290.9600	1	0						
1291.0000	1	0						
1291.0400	1	0						
1291.0800	1	0						
1291.1200	1	0						
1291.1600	1	0						
1291.2000	1	0						
1291.2400	1	0						
1291.2800	1	0						
1291.3200	1	2.00e-6						
1291.3600	1	1.56e-4						
1291.4000	1	7.43e-4						
1291.4400	1	8.20e-4						
1291.4800	1	3.89e-4						
1291.5200	1	3.04e-4						
1291.5600	1	7.51e-4						
1291.6000	1	7.64e-4						
1291.6400	1	0.00143						
1291.6800	1	0.00131						
1291.7200	1	0.00150						
1291.7600	1	0.00249						
1291.8000	1	0.00226						
1291.8400	1	9.86e-4						
1291.8800	1	2.68e-4						
1291.9200	1	3.50e-5						
1291.9600	1	0						
1292.0000	1	0						
1292.0400	1	0						
1292.0800	1	0						
1292.1200	1	0						
1292.1600	1	0						
1292.2000	1	0						
1292.2400	1	0						
1292.2800	1	1.57e-4						
1292.3200	1	0.00111						
1292.3600	1	0.00150						
1292.4000	1	0.00163						
1292.4400	1	9.46e-4						
1292.4800	1	3.24e-4						
1292.5200	1	6.80e-5						
1292.5600	1	3.00e-6						
1292.6000	1	0						
1292.6400	1	0						
1292.6800	1	0						
1292.7200	1	0						
1292.7600	1	0						
1292.8000	1	0						
1292.8400	1	0						
1292.8800	1	0						
1292.9200	1	0						
1292.9600	1	0						
1293.0000	1	0						
1293.0400	1	0						
1293.0800	1	0						
1293.1200	1	0						
1293.1600	1	0						
1293.2000	1	0	2	a	12	1	C56 H77 N16 O20	-270
1293.2400	1	0	2	a	12	1	C56 H77 N16 O20	-239
1293.2800	1	0	2	a	12	1	C56 H77 N16 O20	-208
1293.3200	1	0	2	a	12	1	C56 H77 N16 O20	-177
1293.3600	1	0	2	a	12	1	C56 H77 N16 O20	-146
1293.4000	1	0	2	a	12	1	C56 H77 N16 O20	-116
1293.4400	1	0	2	a	12	1	C56 H77 N16 O20	-85
1293.4800	1	0	2	a	12	1	C56 H77 N16 O20	-54
1293.5200	1	0	2	a	12	1	C56 H77 N16 O20	-23
1293.5600	1	0	2	a	12	1	C56 H77 N16 O20	8.1
1293.6000	1	0	2	a	12	1	C56 H77 N16 O20	39
1293.6400	1	2.10e-5	2	a	12	1	C56 H77 N16 O20	70
1293.6800	1	7.01e-4	2	a	12	1	C56 H77 N16 O20	101
1293.7200	1	0.00103	2	a	12	1	C56 H77 N16 O20	132
1293.7600	1	5.14e-4	2	a	12	1	C56 H77 N16 O20	163
1293.8000	1	1.44e-4	2	a	12	1	C56 H77 N16 O20	194
1293.8400	1	2.20e-5	2	a	12	1	C56 H77 N16 O20	225
1293.8800	1	0	2	a	12	1	C56 H77 N16 O20	256
1293.9200	1	0	2	a	12	1	C56 H77 N16 O20	286
1293.9600	1	0						
1294.0000	1	0						
1294.0400	1	0						
1294.0800	1	0						
1294.1200	1	0						
1294.1600	1	0						
1294.2000	1	0						
1294.2400	1	0						
1294.2800	1	0						
1294.3200	1	0						
1294.3600	1	0						
1294.4000	1	0						
1294.4400	1	0						
1294.4800	1	0						
1294.5200	1	0						
1294.5600	1	0						
1294.6000	1	0						
1294.6400	1	0						
1294.6800	1	0						
1294.7200	1	0						
1294.7600	1	0						
1294.8000	1	0						
1294.8400	1	0						
1294.8800	1	0						
1294.9200	1	0						
1294.9600	1	0						
1295.0000	1	0						
1295.0400	1	0						
1295.0800	1	0						
1295.1200	1	0						
1295.1600	1	0						
1295.2000	1	0						
1295.2400	1	0						
1295.2800	1	0						
1295.3200	1	0						
1295.3600	1	0						
1295.4000	1	0						
1295.4400	1	0						
1295.4800	1	0						
1295.5200	1	0						
1295.5600	1	0						
1295.6000	1	0						
1295.6400	1	0						
1295.6800	1	0						
1295.7200	1	0						
1295.7600	1	0						
1295.8000	1	0						
1295.8400	1	0						
1295.8800	1	0						
1295.9200	1	0						
1295.9600	1	0						
1296.0000	1	0						
1296.0400	1	0						
1296.0800	1	0						
1296.1200	1	0						
1296.1600	1	0						
1296.2000	1	0						
1296.2400	1	0						
1296.2800	1	0						
1296.3200	1	0						
1296.3600	1	0						
1296.4000	1	1.00e-6						
1296.4400	1	1.51e-4						
1296.4800	1	3.44e-4						
1296.5200	1	3.86e-4						
1296.5600	1	4.22e-4						
1296.6000	1	2.36e-4						
1296.6400	1	8.00e-5						
1296.6800	1	1.70e-5						
1296.7200	1	0						
1296.7600	1	0						
1296.8000	1	0						
1296.8400	1	0						
1296.8800	1	0						
1296.9200	1	0						
1296.9600	1	0						
1297.0000	1	0						
1297.0400	1	0						
1297.0800	1	0						
1297.1200	1	0						
1297.1600	1	0						
1297.2000	1	0						
1297.2400	1	0						
1297.2800	1	2.38e-4						
1297.3200	1	5.83e-4						
1297.3600	1	3.40e-4						
1297.4000	1	1.06e-4						
1297.4400	1	1.80e-5						
1297.4800	1	3.00e-6						
1297.5200	1	2.48e-4						
1297.5600	1	4.37e-4						
1297.6000	1	2.58e-4						
1297.6400	1	9.10e-5						
1297.6800	1	1.70e-5						
1297.7200	1	0						
1297.7600	1	0						
1297.8000	1	0						
1297.8400	1	0						
1297.8800	1	0						
1297.9200	1	0						
1297.9600	1	0						
1298.0000	1	0						
1298.0400	1	0						
1298.0800	1	0						
1298.1200	1	0						
1298.1600	1	0						
1298.2000	1	0						
1298.2400	1	0						
1298.2800	1	0						
1298.3200	1	0						
1298.3600	1	3.30e-5						
1298.4000	1	6.11e-4						
1298.4400	1	8.98e-4						
1298.4800	1	4.73e-4						
1298.5200	1	1.55e-4						
1298.5600	1	4.30e-5						
1298.6000	1	2.69e-4						
1298.6400	1	2.89e-4						
1298.6800	1	1.20e-4						
1298.7200	1	3.10e-5						
1298.7600	1	2.00e-6						
1298.8000	1	0						
1298.8400	1	0						
1298.8800	1	0						
1298.9200	1	0						
1298.9600	1	0						
1299.0000	1	0						
1299.0400	1	0						
1299.0800	1	0						
1299.1200	1	0						
1299.1600	1	0						
1299.2000	1	0						
1299.2400	1	0						
1299.2800	1	0						
1299.3200	1	0						
1299.3600	1	0						
1299.4000	1	0						
1299.4400	1	0						
1299.4800	1	0						
1299.5200	1	0						
1299.5600	1	0						
1299.6000	1	0						
1299.6400	1	0						
1299.6800	1	0						
1299.7200	1	0						
1299.7600	1	0						
1299.8000	1	0						
1299.8400	1	0						
1299.8800	1	0						
1299.9200	1	0						
1299.9600	1	0						
1300.0000	1	0						
1300.0400	1	0						
1300.0800	1	0						
1300.1200	1	0						
1300.1600	1	0						
1300.2000	1	0						
1300.2400	1	0						
1300.2800	1	0						
1300.3200	1	0						
1300.3600	1	0						
1300.4000	1	0						
1300.4400	1	0						
1300.4800	1	0						
1300.5200	1	0						
1300.5600	1	0						
1300.6000	1	0						
1300.6400	1	0						
1300.6800	1	0						
1300.7200	1	0						
1300.7600	1	0						
1300.8000	1	0						
1300.8400	1	0						
1300.8800	1	0						
1300.9200	1	0						
1300.9600	1	0						
1301.0000	1	0						
1301.0400	1	0						
1301.0800	1	0						
1301.1200	1	0						
1301.1600	1	0						
1301.2000	1	0						
1301.2400	1	0						
1301.2800	1	0						
1301.3200	1	0						
1301.3600	1	0						
1301.4000	1	0						
1301.4400	1	0						
1301.4800	1	0						
1301.5200	1	0						
1301.5600	1	0						
1301.6000	1	0						
1301.6400	1	0						
1301.6800	1	0						
1301.7200	1	0						
1301.7600	1	0						
1301.8000	1	0						
1301.8400	1	0						
1301.8800	1	0						
1301.9200	1	0						
1301.9600	1	0						
1302.0000	1	0						
1302.0400	1	0						
1302.0800	1	0						
1302.1200	1	0						
1302.1600	1	0						
1302.2000	1	0						
1302.2400	1	0						
1302.2800	1	0						
1302.3200	1	0						
1302.3600	1	0						
1302.4000	1	6.00e-4						
1302.4400	1	7.75e-4						
1302.4800	1	3.31e-4						
1302.5200	1	8.00e-5						
1302.5600	1	7.00e-6						
1302.6000	1	0						
1302.6400	1	0						
1302.6800	1	0						
1302.7200	1	0						
1302.7600	1	0						
1302.8000	1	0						
1302.8400	1	0						
1302.8800	1	0						
1302.9200	1	0						
1302.9600	1	0						
1303.0000	1	0						
1303.0400	1	0						
1303.0800	1	0						
1303.1200	1	1.00e-6						
1303.1600	1	3.12e-4	2	b-H2O	12	1	C57 H75 N16 O20	-287
1303.2000	1	4.41e-4	2	b-H2O	12	1	C57 H75 N16 O20	-256
1303.2400	1	2.08e-4	2	b-H2O	12	1	C57 H75 N16 O20	-225
1303.2800	1	1.05e-4	2	b-H2O	12	1	C57 H75 N16 O20	-195
1303.3200	1	4.89e-4	2	b-H2O	12	1	C57 H75 N16 O20	-164
1303.3600	1	5.52e-4	2	b-H2O	12	1	C57 H75 N16 O20	-133
1303.4000	1	5.21e-4	2	b-H2O	12	1	C57 H75 N16 O20	-103
1303.4400	1	3.65e-4	2	b-H2O	12	1	C57 H75 N16 O20	-72
1303.4800	1	4.77e-4	2	b-H2O	12	1	C57 H75 N16 O20	-41
1303.5200	1	0.00107	2	b-H2O	12	1	C57 H75 N16 O20	-11
1303.5600	1	9.78e-4	2	b-H2O	12	1	C57 H75 N16 O20	20
1303.6000	1	4.34e-4	2	b-H2O	12	1	C57 H75 N16 O20	51
1303.6400	1	1.19e-4	2	b-H2O	12	1	C57 H75 N16 O20	81
1303.6800	1	1.30e-5	2	b-H2O	12	1	C57 H75 N16 O20	112
1303.7200	1	0	2	b-H2O	12	1	C57 H75 N16 O20	143
1303.7600	1	0	2	b-H2O	12	1	C57 H75 N16 O20	174
1303.8000	1	0	2	b-H2O	12	1	C57 H75 N16 O20	204
1303.8400	1	0	2	b-H2O	12	1	C57 H75 N16 O20	235
1303.8800	1	0	2	b-H2O	12	1	C57 H75 N16 O20	266
1303.9200	1	0	2	b-H2O	12	1	C57 H75 N16 O20	296
1303.9600	1	0						
1304.0000	1	0						
1304.0400	1	0						
1304.0800	1	0						
1304.1200	1	0						
1304.1600	1	0	2	b-NH3	12	1	C57 H74 N15 O21	-274
1304.2000	1	0	2	b-NH3	12	1	C57 H74 N15 O21	-244
1304.2400	1	0	2	b-NH3	12	1	C57 H74 N15 O21	-213
1304.2800	1	0	2	b-NH3	12	1	C57 H74 N15 O21	-182
1304.3200	1	0	2	b-NH3	12	1	C57 H74 N15 O21	-152
1304.3600	1	7.80e-5	2	b-NH3	12	1	C57 H74 N15 O21	-121
1304.4000	1	6.11e-4	2	b-NH3	12	1	C57 H74 N15 O21	-90
1304.4400	1	0.00231	2	b-NH3	12	1	C57 H74 N15 O21	-60
1304.4800	1	0.00357	2	b-NH3	12	1	C57 H74 N15 O21	-29
1304.5200	1	0.00263	2	b-NH3	12	1	C57 H74 N15 O21	1.7
1304.5600	1	0.00202	2	b-NH3	12	1	C57 H74 N15 O21	32
1304.6000	1	9.97e-4	2	b-NH3	12	1	C57 H74 N15 O21	63
1304.6400	1	2.79e-4	2	b-NH3	12	1	C57 H74 N15 O21	94
1304.6800	1	5.90e-5	2	b-NH3	12	1	C57 H74 N15 O21	124
1304.7200	1	0	2	b-NH3	12	1	C57 H74 N15 O21	155
1304.7600	1	0	2	b-NH3	12	1	C57 H74 N15 O21	186
1304.8000	1	0	2	b-NH3	12	1	C57 H74 N15 O21	216
1304.8400	1	0	2	b-NH3	12	1	C57 H74 N15 O21	247
1304.8800	1	0	2	b-NH3	12	1	C57 H74 N15 O21	278
1304.9200	1	0						
1304.9600	1	0						
1305.0000	1	0						
1305.0400	1	0						
1305.0800	1	0						
1305.1200	1	1.00e-5						
1305.1600	1	2.85e-4						
1305.2000	1	4.76e-4						
1305.2400	1	3.74e-4						
1305.2800	1	4.28e-4						
1305.3200	1	7.17e-4						
1305.3600	1	0.00150						
1305.4000	1	0.00198						
1305.4400	1	0.00192						
1305.4800	1	0.00119						
1305.5200	1	7.56e-4						
1305.5600	1	0.00102						
1305.6000	1	0.00176						
1305.6400	1	0.00229						
1305.6800	1	0.00136						
1305.7200	1	4.79e-4						
1305.7600	1	1.72e-4						
1305.8000	1	6.82e-4						
1305.8400	1	8.66e-4						
1305.8800	1	4.38e-4						
1305.9200	1	1.41e-4						
1305.9600	1	1.90e-5						
1306.0000	1	0						
1306.0400	1	0						
1306.0800	1	0						
1306.1200	1	0						
1306.1600	1	0						
1306.2000	1	0						
1306.2400	1	0						
1306.2800	1	0						
1306.3200	1	0						
1306.3600	1	0						
1306.4000	1	9.00e-5						
1306.4400	1	7.50e-4						
1306.4800	1	8.08e-4						
1306.5200	1	3.54e-4						
1306.5600	1	9.00e-5						
1306.6000	1	7.00e-6						
1306.6400	1	0						
1306.6800	1	0						
1306.7200	1	0						
1306.7600	1	0						
1306.8000	1	0						
1306.8400	1	0						
1306.8800	1	0						
1306.9200	1	0						
1306.9600	1	0						
1307.0000	1	0						
1307.0400	1	0						
1307.0800	1	0						
1307.1200	1	1.70e-5						
1307.1600	1	1.98e-4	1	b	12	1	C56 H75 N16 O21	-282
1307.2000	1	2.24e-4	1	b	12	1	C56 H75 N16 O21	-251
1307.2400	1	1.57e-4	1	b	12	1	C56 H75 N16 O21	-221
1307.2800	1	6.94e-4	1	b	12	1	C56 H75 N16 O21	-190
1307.3200	1	0.00122	1	b	12	1	C56 H75 N16 O21	-160
1307.3600	1	0.00109	1	b	12	1	C56 H75 N16 O21	-129
1307.4000	1	9.41e-4	1	b	12	1	C56 H75 N16 O21	-98
1307.4400	1	0.00168	1	b	12	1	C56 H75 N16 O21	-68
1307.4800	1	0.00217	1	b	12	1	C56 H75 N16 O21	-37
1307.5200	1	0.00291	1	b	12	1	C56 H75 N16 O21	-6.7
1307.5600	1	0.00243	1	b	12	1	C56 H75 N16 O21	24
1307.6000	1	0.00232	1	b	12	1	C56 H75 N16 O21	54
1307.6400	1	0.00228	1	b	12	1	C56 H75 N16 O21	85
1307.6800	1	0.00188	1	b	12	1	C56 H75 N16 O21	116
1307.7200	1	9.28e-4	1	b	12	1	C56 H75 N16 O21	146
1307.7600	1	2.98e-4	1	b	12	1	C56 H75 N16 O21	177
1307.8000	1	4.41e-4	1	b	12	1	C56 H75 N16 O21	207
1307.8400	1	4.44e-4	1	b	12	1	C56 H75 N16 O21	238
1307.8800	1	1.92e-4	1	b	12	1	C56 H75 N16 O21	269
1307.9200	1	5.00e-5	1	b	12	1	C56 H75 N16 O21	299
1307.9600	1	5.00e-6						
1308.0000	1	0						
1308.0400	1	0						
1308.0800	1	0						
1308.1200	1	0						
1308.1600	1	0						
1308.2000	1	0						
1308.2400	1	0						
1308.2800	1	0						
1308.3200	1	0						
1308.3600	1	0						
1308.4000	1	0						
1308.4400	1	1.17e-4						
1308.4800	1	8.47e-4						
1308.5200	1	0.00102						
1308.5600	1	5.11e-4						
1308.6000	1	1.63e-4						
1308.6400	1	2.20e-5						
1308.6800	1	0						
1308.7200	1	0						
1308.7600	1	0						
1308.8000	1	0						
1308.8400	1	0						
1308.8800	1	0						
1308.9200	1	0						
1308.9600	1	0						
1309.0000	1	0						
1309.0400	1	0						
1309.0800	1	0						
1309.1200	1	0						
1309.1600	1	0						
1309.2000	1	0						
1309.2400	1	0						
1309.2800	1	0						
1309.3200	1	0						
1309.3600	1	7.60e-5						
1309.4000	1	2.60e-4						
1309.4400	1	2.08e-4						
1309.4800	1	2.40e-4						
1309.5200	1	2.44e-4						
1309.5600	1	1.00e-4						
1309.6000	1	2.40e-5						
1309.6400	1	2.00e-6						
1309.6800	1	0						
1309.7200	1	0						
